0.0	0.0	0.0	9.765625e-6	1.953125e-5	0.0
0.0125	0.0	0.0	0.0	0.0	8.7890625e-5
0.025	0.0	0.0	1.953125e-5	3.90625e-5	8.7890625e-5
0.0375	0.0	0.0	9.765625e-6	9.765625e-6	4.8828125e-5
0.05	0.0	0.0	9.765625e-6	0.0	6.8359375e-5
0.0625	0.0	0.0	1.953125e-5	9.765625e-6	7.8125e-5
0.075	0.0	0.0	5.859375e-5	0.0	6.8359375e-5
0.0875	0.0	0.0	7.8125e-5	9.765625e-6	6.8359375e-5
0.1	0.0	0.0	6.8359375e-5	0.0	3.90625e-5
0.1125	0.0	0.0	0.000166015625	1.953125e-5	9.765625e-6
0.125	0.0	0.0	0.00015625	0.0	5.859375e-5
0.1375	0.0	0.0	0.000224609375	0.0	1.953125e-5
0.15	0.0	0.0	0.000234375	9.765625e-6	4.8828125e-5
0.1625	0.0	0.0	0.000224609375	9.765625e-6	0.000107421875
0.175	0.0	0.0	0.000205078125	0.0	5.859375e-5
0.1875	0.0	0.0	0.0003125	9.765625e-6	2.9296875e-5
0.2	0.0	0.0	0.000185546875	0.0	3.90625e-5
0.2125	0.0	0.0	0.0003125	9.765625e-6	2.9296875e-5
0.225	0.0	0.0	0.00037109375	0.0	1.953125e-5
0.2375	0.0	0.0	0.000244140625	1.953125e-5	6.8359375e-5
0.25	0.0	0.0	0.00029296875	0.0	4.8828125e-5
0.2625	0.0	0.0	0.0003125	0.0	5.859375e-5
0.275	0.0	0.0	0.000341796875	1.953125e-5	0.0001171875
0.2875	0.0	0.0	0.000341796875	0.0	4.8828125e-5
0.3	0.0	0.0	0.000322265625	0.0	4.8828125e-5
0.3125	0.0	0.0	0.000400390625	1.953125e-5	9.765625e-6
0.325	0.0	0.0	0.000302734375	4.8828125e-5	3.90625e-5
0.3375	0.0	0.0	0.000361328125	0.0	1.953125e-5
0.35	0.0	0.0	0.000322265625	0.0	5.859375e-5
0.3625	0.0	0.0	0.000400390625	9.765625e-6	2.9296875e-5
0.375	0.0	0.0	0.0003515625	9.765625e-6	9.765625e-6
0.3875	0.0	0.0	0.00033203125	2.9296875e-5	1.953125e-5
0.4	0.0	0.0	0.000322265625	1.953125e-5	5.859375e-5
